Code Barre;Référence;Montant prix achat;Désignation;Quantité;Tva;Montant prix moyen;Prix de vente Gros;Prix de vente Min;Date d'éxpiration
6133338000016;6133338000016;0,00;JAVEL MOUZIL;0;19,00;0,00;0,00;0,00;
6134270000089;6134270000089;0,00;JAVEL NASAH 2L;0;19,00;0,00;0,00;0,00;
6130459000017;6130459000017;0,00;JAVEL NASSAH  1L;0;19,00;0,00;0,00;0,00;
6130459000550;6130459000550;0,00;JAVEL NASSAH TUBE ;0;19,00;0,00;0,00;0,00;
6130457000064;ART00018917;0,00;JAVEL NASSAH TUBE;0;19,00;0,00;0,00;0,00;
6134270000102;6134270000102;0,00;JAVEL NASSAH TUBE;0;19,00;0,00;0,00;0,00;
6130460000242;6130460000242;0,00;JAVEL NASSEH 2L;0;19,00;0,00;0,00;0,00;
6130459000253;6130459000253;0,00;JAVEL NASSEH 2L;0;19,00;0,00;0,00;0,00;
6133424000227;6133424000227;0,00;JAVEL PALM;0;19,00;0,00;0,00;0,00;
6130026923206;ART00017669;0,00;JAVEL SACHET 250ML;0;19,00;0,00;0,00;0,00;
6132504930140;6132504930140;0,00;JAVEL SIDHOUM 1L;0;19,00;0,00;0,00;0,00;
6132504930201;6132504930201;0,00;JAVEL SIDHOUM 1L ;0;19,00;0,00;0,00;0,00;
6132504930133;ART00021981;0,00;JAVEL SIDHOUM MOUSS 2L;0;19,00;0,00;0,00;0,00;
6132504930034;ART00021980;0,00;JAVEL SIDHOUM MOUSSA;0;19,00;0,00;0,00;0,00;
6133451000900;6133451000900;0,00;JAVEL STICK;0;19,00;0,00;0,00;0,00;
6130026720560;6130026720560;0,00;JAVEL SWIF TUBE;0;19,00;0,00;0,00;0,00;
6130793000384;ART00020385;0,00;JAVEL TEST 910ML;0;19,00;0,00;0,00;0,00;
6130793002784;ART00020478;0,00;JAVEL TEST/925ML;0;19,00;0,00;0,00;0,00;
6133598000153;6133598000153;0,00;JAVEL TIXIT;0;19,00;0,00;0,00;0,00;
6132500259115;6132500259115;0,00;JAVEL TOP ;0;19,00;0,00;0,00;0,00;
6132500251980;ART00021072;0,00;JAVEL TOP 850ML;0;19,00;0,00;0,00;0,00;
6132501030010;ART00021249;0,00;JAVEL TOUNET/32;0;19,00;0,00;0,00;0,00;
6133424000975;6133424000975;0,00;JAVEL TUBE ;0;19,00;0,00;0,00;0,00;
6130583030164;ART00019424;0,00;JAVEL TUBE 32°;0;19,00;0,00;0,00;0,00;
6130457000989;ART00018918;0,00;JAVEL TUBE GENIE;0;19,00;0,00;0,00;0,00;
6130583030065;6130583030065;0,00;JAVEL TUBE NEDJEMA;0;19,00;0,00;0,00;0,00;
6130216050163;ART00018049;0,00;JAVEL/FORCE XPRESS;0;19,00;0,00;0,00;0,00;
6132504930027;ART00021979;0,00;JAVEL/MOUSSANTE S/D;0;19,00;0,00;0,00;0,00;
6130221090598;ART00018160;0,00;JBEN BERBER AUX 3EPI;0;19,00;0,00;0,00;0,00;
3256761200983;ART00008489;0,00;JBEN LE BERBER S/CHO;0;19,00;0,00;0,00;0,00;
6133834002538;6133834002538;0,00;JE T'AIME CLASSIC ;0;19,00;0,00;0,00;0,00;
3145891205206;ART00006627;0,00;JEAN CHANEL 100ML;0;19,00;0,00;0,00;0,00;
3137370184034;ART00006423;0,00;JEAN PAUL GAULTIER;0;19,00;0,00;0,00;0,00;
8680122402405;8680122402405;0,00;JELLY BALLS;0;19,00;0,00;0,00;0,00;
6130760001734;ART00020154;0,00;JELLY CITRON;0;19,00;0,00;0,00;0,00;
6191514033050;ART00022595;0,00;JELLY CITRON JAUNE;0;19,00;0,00;0,00;0,00;
6191514035504;ART00022600;0,00;JELLY CITRON VERT;0;19,00;0,00;0,00;0,00;
6130760001727;ART00020153;0,00;JELLY COLA;0;19,00;0,00;0,00;0,00;
6130759001196;5130552001196;0,00;JELLY COLA;0;19,00;0,00;0,00;0,00;
6191514033302;ART00022597;0,00;JELLY FRAMBOISE;0;19,00;0,00;0,00;0,00;
6130759001202;6130759001202;0,00;JELLY GRENADINE;0;19,00;0,00;0,00;0,00;
6130760001758;ART00020155;0,00;JELLY GRENADINE;0;19,00;0,00;0,00;0,00;
6132501548140;6132501548140;0,00;JELLY MAKE ;0;19,00;0,00;0,00;0,00;
6130759000472;ART00020042;0,00;JELLY MULTI FRUIT;0;19,00;0,00;0,00;0,00;
6191514033104;ART00022596;0,00;JELLY ORANGE;0;19,00;0,00;0,00;0,00;
6130760001710;ART00020152;0,00;JELLY POMME;0;19,00;0,00;0,00;0,00;
6191514035009;ART00022598;0,00;JELLY SMART FRAISE;0;19,00;0,00;0,00;0,00;
6191514035054;ART00022599;0,00;JELLY SMART LEMON;0;19,00;0,00;0,00;0,00;
6132501547556;6132501547556;0,00;JELLY SOFTE 1 KG ;0;19,00;0,00;0,00;0,00;
6132501540991;6132501540991;0,00;JELLYMAX ;0;19,00;0,00;0,00;0,00;
6132501540977;6132501540977;0,00;JELLYMAX FRAISE;0;19,00;0,00;0,00;0,00;
5411683210894;ART00016081;0,00;JEUNE CAROTTES 450G;0;19,00;0,00;0,00;0,00;
6130668000129;ART00019858;0,00;JEUNE VACHE 16P;0;19,00;0,00;0,00;0,00;
6130668000150;ART00019859;0,00;JEUNE VACHE 400G;0;19,00;0,00;0,00;0,00;
6221152001262;6221152001262;0,00;JEVEL CLOROX CITRON 1L;0;19,00;0,00;0,00;0,00;
3152210000305;ART00006684;0,00;JEVEL EAU ECARLATE60;0;19,00;0,00;0,00;0,00;
3059940009533;ART00005376;0,00;JEX FOUR 500ML;0;19,00;0,00;0,00;0,00;
6132504930218;6132504930218;0,00;JHAVEL SIDHOUM 2L;0;19,00;0,00;0,00;0,00;
6133489001696;6133489001696;0,00;JHONNY ORANGE 1.25L;0;19,00;0,00;0,00;0,00;
6133489001139;6133489001139;0,00;JHONNY ORANGE 2L;0;19,00;0,00;0,00;0,00;
8410207100052;8410207100052;0,00;jhonsons lhuile 200ml;0;19,00;0,00;0,00;0,00;
3574661028477;3574661028477;0,00;JHONSON'S LINGETTE PM ;0;19,00;0,00;0,00;0,00;
3574661218069;3574661218069;0,00;JHONSON'S OIL 200ML;0;19,00;0,00;0,00;0,00;
6291100760480;6291100760480;0,00;JHS BB ;0;19,00;0,00;0,00;0,00;
6291100762064;6291100762064;0,00;JHS BB ;0;19,00;0,00;0,00;0,00;
6281006140943;6281006140943;0,00;JIF 500ML ;0;19,00;0,00;0,00;0,00;
6281006141001;6281006141001;0,00;JIF 750ML ;0;19,00;0,00;0,00;0,00;
6281006141063;6281006141063;0,00;JIF CREME 250ML ;0;19,00;0,00;0,00;0,00;
6281006140967;6281006140967;0,00;JIF CREME 500CL;0;19,00;0,00;0,00;0,00;
6281006141087;6281006141087;0,00;JIF CREME CITON 250ML;0;19,00;0,00;0,00;0,00;
8690637674358;8690637674358;0,00;JIF PISTOLET POWER;0;19,00;0,00;0,00;0,00;
8690637674303;8690637674303;0,00;JIF PISTOLET POWER SANITAIRE;0;19,00;0,00;0,00;0,00;
3123349006933;ART00006301;0,00;JIKER BAR POMME 1L;0;19,00;0,00;0,00;0,00;
3123349011340;3123349011340;0,00;JIKER MULTIFRUIT 1L ;0;19,00;0,00;0,00;0,00;
6130760002472;ART00020191;0,00;J'NINA A BOIRE PECHE;0;19,00;0,00;0,00;0,00;
6130760001970;ART00020166;0,00;J'NINA BICOUCHE;0;19,00;0,00;0,00;0,00;
6130760001987;ART00020167;0,00;J'NINA BICOUCHE;0;19,00;0,00;0,00;0,00;
6130760001994;ART00020168;0,00;J'NINA BICOUCHE;0;19,00;0,00;0,00;0,00;
6130760002007;ART00020169;0,00;J'NINA BICOUCHE;0;19,00;0,00;0,00;0,00;
6130551004883;6130551004883;0,00;JOCCY;0;19,00;0,00;0,00;0,00;
6133741000214;6133741000214;0,00;JODA HARICOT BLANC 410G;0;19,00;0,00;0,00;0,00;
3574661265759;3574661265759;0,00;JOHNSON LANGETTE;0;19,00;0,00;0,00;0,00;
3574661171296;3574661171296;0,00;johnsons apre;0;19,00;0,00;0,00;0,00;
50207343;50207343;0,00;JOHNSONS B M 200ML;0;19,00;0,00;0,00;0,00;
3574661265360;3574661265360;0,00;JOHNSONS BABY WIPES 56;0;19,00;0,00;0,00;0,00;
3574661213170;3574661213170;0,00;johnsons cham enfant 500ml;0;19,00;0,00;0,00;0,00;
3574661099736;3574661099736;0,00;johnsons cologne ;0;19,00;0,00;0,00;0,00;
6291100761616;ART00023621;0,00;JOHNSONS COLOGNE;0;19,00;0,00;0,00;0,00;
6291100761791;ART00023622;0,00;JOHNSONS COLOGNE;0;19,00;0,00;0,00;0,00;
3574661265148;3574661265148;0,00;johnsons lingette ;0;19,00;0,00;0,00;0,00;
3574661068893;3574661068893;0,00;JOHNSONS SH BEBE 200ML;0;19,00;0,00;0,00;0,00;
3574661069210;3574661069210;0,00;JOHNSONS SH BEBE 200ML;0;19,00;0,00;0,00;0,00;
3574661213132;3574661213132;0,00;JOHNSONS SHINY DROPS 300ML;0;19,00;0,00;0,00;0,00;
3574660028119;3574660028119;0,00;johnsons talk 200g;0;19,00;0,00;0,00;0,00;
3123340300085;ART00006279;0,00;JOKER BAR ABRICOT 1L;0;19,00;0,00;0,00;0,00;
3123340300214;ART00006280;0,00;JOKER BAR ANANAS 1L;0;19,00;0,00;0,00;0,00;
3123340000602;ART00006246;0,00;JOKER BAR CITRON 1L;0;19,00;0,00;0,00;0,00;
3123340300276;ART00006284;0,00;JOKER BAR GOYAVE 1L;0;19,00;0,00;0,00;0,00;
3123340300252;ART00006283;0,00;JOKER BAR MANGUE 1L;0;19,00;0,00;0,00;0,00;
3123340300238;ART00006282;0,00;JOKER BAR ORANGE 1L;0;19,00;0,00;0,00;0,00;
3123340335186;ART00006290;0,00;JOKER BAR ORANGE 1L;0;19,00;0,00;0,00;0,00;
3123340300221;ART00006281;0,00;JOKER BAR PAMPLEM 1L;0;19,00;0,00;0,00;0,00;
3123340520230;ART00006297;0,00;JOKER CANETE ORANGE;0;19,00;0,00;0,00;0,00;
3123340520209;ART00006296;0,00;JOKER CANETE POMME;0;19,00;0,00;0,00;0,00;
3123340000695;ART00006247;0,00;JOKER CANETE THE PEC;0;19,00;0,00;0,00;0,00;
3123340003870;ART00006262;0,00;JOKER MULTIFRUIT 33C;0;19,00;0,00;0,00;0,00;
3123340440699;ART00006293;0,00;JOKER ORANGE BANA2L;0;19,00;0,00;0,00;0,00;
3123340300368;ART00006289;0,00;JOKER PUR 3AGRUME1L;0;19,00;0,00;0,00;0,00;
3123340300313;ART00006286;0,00;JOKER PUR 5FRUITS 1L;0;19,00;0,00;0,00;0,00;
3123340300283;ART00006285;0,00;JOKER PUR CAROTTE 1L;0;19,00;0,00;0,00;0,00;
3123340300337;ART00006287;0,00;JOKER PUR LEGUMES1L;0;19,00;0,00;0,00;0,00;
3123340000541;ART00006245;0,00;JOKER PUR MULTIFRUIT;0;19,00;0,00;0,00;0,00;
312334000015;ART00001484;0,00;JOKER PUR ORANGE 1L;0;19,00;0,00;0,00;0,00;
3123340000015;ART00006240;0,00;JOKER PUR ORANGE+;0;19,00;0,00;0,00;0,00;
3123340300344;ART00006288;0,00;JOKER PUR PASSIONATA;0;19,00;0,00;0,00;0,00;
3123340300047;ART00006278;0,00;JOKER PUR TOMATE 1L;0;19,00;0,00;0,00;0,00;
3123340440347;ART00006291;0,00;JOKER/MULTIFRUIT 2L;0;19,00;0,00;0,00;0,00;
3123340007977;ART00006266;0,00;JOKER/NECTAR/PECHE;0;19,00;0,00;0,00;0,00;
6133489001689;6133489001689;0,00;JONI 1.25L;0;19,00;0,00;0,00;0,00;
6133489001733;6133489001733;0,00;JONI COCKTAIL 1.25L;0;19,00;0,00;0,00;0,00;
6133489001207;6133489001207;0,00;JONI ORANGE MANGUE 2L;0;19,00;0,00;0,00;0,00;
6130551004906;6130551004906;0,00;JOOCY;0;19,00;0,00;0,00;0,00;
6130551005033;6130551005033;0,00;JOOCY;0;19,00;0,00;0,00;0,00;
6130551005132;6130551005132;0,00;JOOCY;0;19,00;0,00;0,00;0,00;
6130551004852;6130551004852;0,00;JOOCY;0;19,00;0,00;0,00;0,00;
6130551004869;6130551004869;0,00;JOOCY MANDARINE 1L ;0;19,00;0,00;0,00;0,00;
6130551004913;6130551004913;0,00;JOOCY SELECT JUS 1L ;0;19,00;0,00;0,00;0,00;
3346132300791;ART00009358;0,00;JOUR D'HERMES 125ML;0;19,00;0,00;0,00;0,00;
3346132300067;ART00009357;0,00;JOUR D'HERMES 30;0;19,00;0,00;0,00;0,00;
3346132303143;ART00009359;0,00;JOUR D'HERMES ABSOLU;0;19,00;0,00;0,00;0,00;
6132502915934;ART00021689;0,00;JU RAMY KIDS 20CL;0;19,00;0,00;0,00;0,00;
7610122401413;ART00024214;0,00;JUBILÉE REPASS 300ML;0;19,00;0,00;0,00;0,00;
8412550410062;ART00027499;0,00;JUCOSO N.ANANAS 1L;0;19,00;0,00;0,00;0,00;
8412550410079;ART00027500;0,00;JUCOSO ORANGE 1L;0;19,00;0,00;0,00;0,00;
8412550410024;ART00027498;0,00;JUCOSO PECHE 1L;0;19,00;0,00;0,00;0,00;
8690558020180;ART00028282;0,00;JUD DIMES/RED FRUITS;0;19,00;0,00;0,00;0,00;
6130813608316;6130813608316;0,00;JUFRE 1.25L;0;19,00;0,00;0,00;0,00;
6130813609245;6130813609245;0,00;JUFRE 100%  1L;0;19,00;0,00;0,00;0,00;
6130813608446;6130813608446;0,00;JUFRE 2L ORANGE;0;19,00;0,00;0,00;0,00;
6130813602345;6130813602345;0,00;JUFRE 33CL;0;19,00;0,00;0,00;0,00;
6130813608484;6130813608484;0,00;JUFRI COCKTAIL 2L ;0;19,00;0,00;0,00;0,00;
6130541000956;ART00019080;0,00;JUGIRTA FRUIT;0;19,00;0,00;0,00;0,00;
6130541000833;ART00019071;0,00;JUGURTA AROMATISE;0;19,00;0,00;0,00;0,00;
6130541000840;ART00019072;0,00;JUGURTA AROMATISE;0;19,00;0,00;0,00;0,00;
6130541000857;ART00019073;0,00;JUGURTA AROMATISE;0;19,00;0,00;0,00;0,00;
6130541000864;ART00019074;0,00;JUGURTA AROMATISE;0;19,00;0,00;0,00;0,00;
6130541000871;ART00019075;0,00;JUGURTA AROMATISE;0;19,00;0,00;0,00;0,00;
613054100826;ART00001529;0,00;JUGURTA AROMATISE;0;19,00;0,00;0,00;0,00;
6130541000895;ART00019076;0,00;JUGURTA BIOFID;0;19,00;0,00;0,00;0,00;
6130541000901;ART00019077;0,00;JUGURTA BIOFID;0;19,00;0,00;0,00;0,00;
6130541000932;ART00019079;0,00;JUGURTA BRASSE;0;19,00;0,00;0,00;0,00;
6130541000925;ART00019078;0,00;JUGURTA BRASSE AROM;0;19,00;0,00;0,00;0,00;
6130541001069;ART00019089;0,00;JUGURTA CREMEUX CITR;0;19,00;0,00;0,00;0,00;
6130541001052;ART00019088;0,00;JUGURTA CREMEUX FRAI;0;19,00;0,00;0,00;0,00;
6130541001076;ART00019090;0,00;JUGURTA CREMEUX NATU;0;19,00;0,00;0,00;0,00;
61305052;ART00000850;0,00;JUGURTA MUSCLI;0;19,00;0,00;0,00;0,00;
6222014336157;6222014336157;0,00;JUHAINA DJOUFA 1L;0;19,00;0,00;0,00;0,00;
9556121020096;ART00031421;0,00;JULIE'S CHOCOLAT 240;0;19,00;0,00;0,00;0,00;
9556121022243;ART00031423;0,00;JULIE'S COOKIES 240G;0;19,00;0,00;0,00;0,00;
9556121020072;ART00031420;0,00;JULIE'S LAIT 240G;0;19,00;0,00;0,00;0,00;
26046730;ART00000482;0,00;JULIET LES EMINCES;0;19,00;0,00;0,00;0,00;
6133320000024;ART00022327;0,00;JUMB CUBE BOEUF 48U;0;19,00;0,00;0,00;0,00;
2000000001944;00145;0,00;JUMBO;0;19,00;0,00;0,00;0,00;
6133320000406;6133320000406;0,00;JUMBO;0;19,00;0,00;0,00;0,00;
6290430013464;6290430013464;0,00;JUMBO  BENNA POULET CURRY ;0;19,00;0,00;0,00;0,00;
6290430023456;6290430023456;0,00;JUMBO BENNA BOEUF ;0;19,00;0,00;0,00;0,00;
6290430013471;6290430013471;0,00;JUMBO BENNA FROMAGE ;0;19,00;0,00;0,00;0,00;
6290430013457;6290430013457;0,00;JUMBO BENNA POULET ;0;19,00;0,00;0,00;0,00;
8412674103932;8412674103932;0,00;JUMBO BISCUIT ;0;19,00;0,00;0,00;0,00;
8410300231165;ART00026714;0,00;JUMBO BOEUF POUDRE;0;19,00;0,00;0,00;0,00;
8436000238785;8436000238785;0,00;JUMBO CHEF CUBE ;0;19,00;0,00;0,00;0,00;
8436000238792;8436000238792;0,00;JUMBO CHEF CUBE ;0;19,00;0,00;0,00;0,00;
8436000238815;8436000238815;0,00;JUMBO CHEF CUBE ;0;19,00;0,00;0,00;0,00;
8410300350804;ART00026735;0,00;JUMBO CHORBA;0;19,00;0,00;0,00;0,00;
8410300239093;ART00026717;0,00;JUMBO CHORBA;0;19,00;0,00;0,00;0,00;
6133320000444;6133320000444;0,00;JUMBO CHORBA;0;19,00;0,00;0,00;0,00;
6133320000185;ART00022334;0,00;JUMBO CUB OIGNON BOI;0;19,00;0,00;0,00;0,00;
6111026107872;6111026107872;0,00;JUMBO CUBE;0;19,00;0,00;0,00;0,00;
2002021300167;ART00002444;0,00;JUMBO CUBE 1U;0;19,00;0,00;0,00;0,00;
6133320000031;ART00022328;0,00;JUMBO CUBE MOUTON48;0;19,00;0,00;0,00;0,00;
2002021300143;ART00002442;0,00;JUMBO CUBE PAQUE48U;0;19,00;0,00;0,00;0,00;
6133320000017;ART00022326;0,00;JUMBO CUBE POULET48U;0;19,00;0,00;0,00;0,00;
8410300343219;ART00026725;0,00;JUMBO CUBES 6+2;0;19,00;0,00;0,00;0,00;
6133320000192;ART00022335;0,00;JUMBO CUBES BOITE;0;19,00;0,00;0,00;0,00;
6133320000161;ART00022332;0,00;JUMBO CUBES DE 2 AIL;0;19,00;0,00;0,00;0,00;
6133320000154;ART00022331;0,00;JUMBO CUBES DE2 OIGN;0;19,00;0,00;0,00;0,00;
6133320000178;ART00022333;0,00;JUMBO CUBES SAFRAN;0;19,00;0,00;0,00;0,00;
6133320000208;ART00022336;0,00;JUMBO CUBES SAFRAN;0;19,00;0,00;0,00;0,00;
8410300350811;ART00026736;0,00;JUMBO HARIRA;0;19,00;0,00;0,00;0,00;
8410300239109;ART00026718;0,00;JUMBO HARIRA;0;19,00;0,00;0,00;0,00;
8410300231158;ART00026713;0,00;JUMBO MOUTON POUDRE;0;19,00;0,00;0,00;0,00;
6921604952561;ART00023800;0,00;JUMBO NOUILLES CURRY;0;19,00;0,00;0,00;0,00;
6921604925664;ART00023798;0,00;JUMBO NOUILLES LEGUM;0;19,00;0,00;0,00;0,00;
6921604925640;ART00023797;0,00;JUMBO NOUILLES POULE;0;19,00;0,00;0,00;0,00;
6921604925695;ART00023799;0,00;JUMBO OUILLES BOEUF;0;19,00;0,00;0,00;0,00;
40;ART00000040;0,00;JUMBO PAQUET 48 U;0;19,00;0,00;0,00;0,00;
8410300350026;ART00026734;0,00;JUMBO POISSON FOUR;0;19,00;0,00;0,00;0,00;
2002021300150;ART00002443;0,00;JUMBO POUDRE P48U;0;19,00;0,00;0,00;0,00;
8410300231141;ART00026712;0,00;JUMBO POUDRE POULET;0;19,00;0,00;0,00;0,00;
8410300231110;ART00026711;0,00;JUMBO POULET POUDRE;0;19,00;0,00;0,00;0,00;
6133320000512;6133320000512;0,00;JUMBO PROMO PACK;0;19,00;0,00;0,00;0,00;
8410300348177;ART00026730;0,00;JUMBO SAUCE BECHAMEL;0;19,00;0,00;0,00;0,00;
6133320000314;ART00022340;0,00;JUMBO SAUCE/BECHAMEL;0;19,00;0,00;0,00;0,00;
6133320000628;6133320000628;0,00;jumbo sausse pm promo;0;19,00;0,00;0,00;0,00;
8410300347422;8410300347422;0,00;JUMBO T.B POULET ;0;19,00;0,00;0,00;0,00;
8410300239475;ART00026721;0,00;JUMBO VELOUTE FROMA;0;19,00;0,00;0,00;0,00;
8410300239499;ART00026722;0,00;JUMBO VELOUTE LEGUME;0;19,00;0,00;0,00;0,00;
6133320000352;ART00022342;0,00;JUMBO VELOUTE LEGUME;0;19,00;0,00;0,00;0,00;
8410300239444;ART00026719;0,00;JUMBO VELOUTE POISSO;0;19,00;0,00;0,00;0,00;
8410300239451;ART00026720;0,00;JUMBO VELOUTE POULET;0;19,00;0,00;0,00;0,00;
6133320000345;ART00022341;0,00;JUMBO VELOUTE POULET;0;19,00;0,00;0,00;0,00;
6133320000376;ART00022343;0,00;JUMBO VELOUTE/P/V;0;19,00;0,00;0,00;0,00;
8410300347446;ART00026728;0,00;JUMBO/8 TABLETTES;0;19,00;0,00;0,00;0,00;
8410300347439;ART00026727;0,00;JUMBO/8TABLETTES;0;19,00;0,00;0,00;0,00;
8410300350002;ART00026732;0,00;JUMBO/POULET AU FOUR;0;19,00;0,00;0,00;0,00;
8410300350019;ART00026733;0,00;JUMBO/POULET OU FOUR;0;19,00;0,00;0,00;0,00;
8410300348542;ART00026731;0,00;JUMBO/POULET ROTI;0;19,00;0,00;0,00;0,00;
8410300230465;ART00026710;0,00;JUMKY CHANTILLY;0;19,00;0,00;0,00;0,00;
8410300230441;ART00026708;0,00;JUMKY GLACE CAFE 90G;0;19,00;0,00;0,00;0,00;
8410300230434;ART00026707;0,00;JUMKY GLACE CITRON;0;19,00;0,00;0,00;0,00;
8410300206583;ART00026701;0,00;JUMKY GLACE FRAISE;0;19,00;0,00;0,00;0,00;
8410300206569;ART00026699;0,00;JUMKY GLACÉE CHOCO;0;19,00;0,00;0,00;0,00;
8410300206576;ART00026700;0,00;JUMKY GLACÉE VANILLE;0;19,00;0,00;0,00;0,00;
5281060101110;ART00015624;0,00;JUNAL CITRON JAUNE20;0;19,00;0,00;0,00;0,00;
5281060101158;ART00015626;0,00;JUNAL CITRON JAUNE20;0;19,00;0,00;0,00;0,00;
5281060101127;ART00015625;0,00;JUNAL CITRON VERT200;0;19,00;0,00;0,00;0,00;
5281060101165;ART00015627;0,00;JUNAL CITRON VERT500;0;19,00;0,00;0,00;0,00;
2002021300181;ART00002446;0,00;JUNJAMBRE GD;0;19,00;0,00;0,00;0,00;
6130826000435;6130826000435;0,00;JUPITAIRE 1L;0;19,00;0,00;0,00;0,00;
6130002002758;ART00017478;0,00;JUS  ROUIBA MANG ORA 1L;0;19,00;0,00;0,00;0,00;
6132506090101;ART00022043;0,00;JUS ACTIF COCKTAIL 1;0;19,00;0,00;0,00;0,00;
6281062120248;ART00023442;0,00;JUS AL WAHA ANANAS;0;19,00;0,00;0,00;0,00;
6281062121061;ART00023444;0,00;JUS AL WAHA MANGUE;0;19,00;0,00;0,00;0,00;
6281062119877;ART00023441;0,00;JUS AL WAHA ORANGE;0;19,00;0,00;0,00;0,00;
6281062120262;ART00023443;0,00;JUS AL WAHA PECHE;0;19,00;0,00;0,00;0,00;
6281007662437;ART00023334;0,00;JUS ALMARAI COCK4U;0;19,00;0,00;0,00;0,00;
6281007756396;ART00023336;0,00;JUS ALMARAI COCKTAIL;0;19,00;0,00;0,00;0,00;
6281007759793;ART00023337;0,00;JUS ALMARAI MANGO 1L;0;19,00;0,00;0,00;0,00;
6281007662765;ART00023335;0,00;JUS ALMARAI MANGUE4U;0;19,00;0,00;0,00;0,00;
6008155007213;ART00017164;0,00;JUS AMILA ANANAS;0;19,00;0,00;0,00;0,00;
6008155001686;ART00017141;0,00;JUS AMILA CITRON;0;19,00;0,00;0,00;0,00;
6008155000818;ART00017133;0,00;JUS AMILA FRAISE;0;19,00;0,00;0,00;0,00;
6008155000801;ART00017132;0,00;JUS AMILA MAN/ABRICO;0;19,00;0,00;0,00;0,00;
6008155000795;ART00017131;0,00;JUS AMILA ORANGE;0;19,00;0,00;0,00;0,00;
6008155001693;ART00017142;0,00;JUS AMILA PECHE;0;19,00;0,00;0,00;0,00;
6008155000825;ART00017134;0,00;JUS AMILA POME/POIRE;0;19,00;0,00;0,00;0,00;
6130765000190;ART00020289;0,00;JUS AU LAIT JUMO;0;19,00;0,00;0,00;0,00;
13;ART00000013;0,00;JUS AVEC PAILLE PM;0;19,00;0,00;0,00;0,00;
8005533010504;ART00025875;0,00;JUS BEBE TRINKETTO;0;19,00;0,00;0,00;0,00;
718791561852;ART00001608;0,00;JUS BEST COCKTAIL;0;19,00;0,00;0,00;0,00;
718791618204;ART00001610;0,00;JUS BEST COCKTAIL 1L;0;19,00;0,00;0,00;0,00;
718791801026;ART00001612;0,00;JUS BEST GOYAVE 250M;0;19,00;0,00;0,00;0,00;
718791605105;ART00001609;0,00;JUS BEST GUAVA 1L;0;19,00;0,00;0,00;0,00;
718791808124;ART00001613;0,00;JUS BEST MANGO B1L;0;19,00;0,00;0,00;0,00;
718791468038;ART00001607;0,00;JUS BEST MANGUE250ML;0;19,00;0,00;0,00;0,00;
718791623819;ART00001611;0,00;JUS BEST POMME1L;0;19,00;0,00;0,00;0,00;
7187916239717;ART00024086;0,00;JUS BEST TROPICAL 1L;0;19,00;0,00;0,00;0,00;
718791821161;ART00001614;0,00;JUS BESTE MANGUE 1L;0;19,00;0,00;0,00;0,00;
192;ART00000192;0,00;JUS BLEDINA BEBE/1U;0;19,00;0,00;0,00;0,00;
3041090003523;ART00004096;0,00;JUS BLEDINA BEBE/4;0;19,00;0,00;0,00;0,00;
3041090003547;ART00004097;0,00;JUS BLEDINA OR/PO/4;0;19,00;0,00;0,00;0,00;
3041090070365;ART00004234;0,00;JUS BLEDINA ORANGE1U;0;19,00;0,00;0,00;0,00;
3041090010774;ART00004157;0,00;JUS BLEDINA ORANGE4U;0;19,00;0,00;0,00;0,00;
3033710007820;ART00003777;0,00;JUS BLEDINA POM/BA4U;0;19,00;0,00;0,00;0,00;
3041090010781;ART00004158;0,00;JUS BLEDINA/PO/RAI/4;0;19,00;0,00;0,00;0,00;
2008080100021;ART00002967;0,00;JUS BONJUS 1.5L;0;19,00;0,00;0,00;0,00;
90020988;90020988;0,00;JUS BRAVO;0;19,00;0,00;0,00;0,00;
9008700106580;ART00031341;0,00;JUS BRAVO ANANAS 1.5;0;19,00;0,00;0,00;0,00;
9008700122788;9008700122788;0,00;JUS BRAVO GREEN APPLE 1.5L;0;19,00;0,00;0,00;0,00;
90169380;90169380;0,00;JUS BRAVO SUNNY ORANGE 1.5L;0;19,00;0,00;0,00;0,00;
6281060045710;ART00023434;0,00;JUS CAESAR ANANAS1L;0;19,00;0,00;0,00;0,00;
6281060102031;ART00023439;0,00;JUS CAESAR CERISE 1L;0;19,00;0,00;0,00;0,00;
6281060100181;ART00023437;0,00;JUS CAESAR COCKTAIL1;0;19,00;0,00;0,00;0,00;
6281060048612;ART00023435;0,00;JUS CAESAR ORANGE 1L;0;19,00;0,00;0,00;0,00;
6281060045215;ART00023433;0,00;JUS CAESAR PÉCHE 1L;0;19,00;0,00;0,00;0,00;
6281060101966;ART00023438;0,00;JUS CAESAR POMME1L;0;19,00;0,00;0,00;0,00;
6130433000477;ART00018863;0,00;JUS CANDIA CITRONADE;0;19,00;0,00;0,00;0,00;
6130433000460;ART00018862;0,00;JUS CANDIA COCKTAIL1;0;19,00;0,00;0,00;0,00;
6130433000446;ART00018860;0,00;JUS CANDIA COCTAIL20;0;19,00;0,00;0,00;0,00;
6130433000309;ART00018850;0,00;JUS CANDIA FROMBOISE;0;19,00;0,00;0,00;0,00;
6130433000484;ART00032680;0,00;JUS CANDIA LAIT OR BA FR20CL;0;19,00;0,00;0,00;0,00;
6130433000286;ART00018848;0,00;JUS CANDIA OR/ANANAS;0;19,00;0,00;0,00;0,00;
